Date,Open,High,Low,Close,Volume,day,weekday,week,year
1996-05-06 04:00:00+00:00,40.07522725131261,40.07522725131261,39.53209735632871,39.88125228881836,647500,6,0,19,1996
1996-05-07 04:00:00+00:00,39.88125599172962,39.88125599172962,39.58059477194762,39.71637725830078,582100,7,1,19,1996
1996-05-08 04:00:00+00:00,39.52239885804047,40.21100997924805,39.153846426971626,40.21100997924805,1694700,8,2,19,1996
1996-05-09 04:00:00+00:00,40.07523665818332,40.38559667102501,40.03644165657811,40.181922912597656,593400,9,3,19,1996
1996-05-10 04:00:00+00:00,40.57956314086914,40.71534561791794,40.38558817365657,40.57956314086914,925100,10,4,19,1996
1996-05-13 04:00:00+00:00,40.67656370575691,41.36517506081384,40.63776869983821,41.19059753417969,867500,13,0,20,1996
1996-05-14 04:00:00+00:00,41.35546029392405,41.549435248398375,41.3166653030292,41.4427490234375,632300,14,1,20,1996
1996-05-15 04:00:00+00:00,41.45246054015655,41.78221806434124,41.365171783754725,41.39426803588867,466100,15,2,20,1996
1996-05-16 04:00:00+00:00,41.16150852762597,41.5494586551248,41.14211102125103,41.4815673828125,514400,16,3,20,1996
1996-05-17 04:00:00+00:00,41.58822776617006,41.77250396196232,41.58822776617006,41.7046127319336,427700,17,4,20,1996
1996-05-20 04:00:00+00:00,41.99558055381572,42.05377304419053,41.57853437279631,41.98588180541992,788500,20,0,21,1996
1996-05-21 04:00:00+00:00,42.05377997796127,42.131369977920606,41.89859997804259,41.927696228027344,352700,21,1,21,1996
1996-05-22 04:00:00+00:00,41.9761928764644,42.32534790039063,41.83071161649513,42.32534790039063,1218100,22,2,21,1996
1996-05-23 04:00:00+00:00,42.38354595586336,42.48053347521316,41.91800586298431,42.15077590942383,967900,23,3,21,1996
1996-05-24 04:00:00+00:00,42.189563372636265,42.4126346272502,42.17016587223505,42.31564712524414,659100,24,4,21,1996
1996-05-28 04:00:00+00:00,42.44171404016048,42.44171404016048,41.7821992881653,41.88888549804688,456400,28,1,22,1996
1996-05-29 04:00:00+00:00,41.97618798031395,42.014982978447335,41.471853004580055,41.60763549804688,649600,29,2,22,1996
1996-05-30 04:00:00+00:00,41.54945695555055,42.03439459508779,41.433071922061615,41.821022033691406,895800,30,3,22,1996
1996-05-31 04:00:00+00:00,41.81131957401739,41.9858971087732,41.51065826416016,41.51065826416016,923500,31,4,22,1996
1996-06-03 04:00:00+00:00,41.52035459801069,41.65613711713522,41.40396958161823,41.62704086303711,503100,3,0,23,1996
1996-06-04 04:00:00+00:00,41.820996540004266,41.95677899630299,41.74340656497643,41.91798400878906,627100,4,1,23,1996
1996-06-05 04:00:00+00:00,41.93739362594184,42.33504236291308,41.850104878801815,42.28654861450195,428000,5,2,23,1996
1996-06-06 04:00:00+00:00,42.51932250638105,42.51932250638105,41.89860246979155,41.976192474365234,523300,6,3,23,1996
1996-06-07 04:00:00+00:00,41.08390742176782,41.98589122493694,41.08390742176782,41.976192474365234,1422800,7,4,23,1996
1996-06-10 04:00:00+00:00,41.91798686141154,42.044070579412086,41.772505648334,41.84039688110352,548800,10,0,24,1996
1996-06-11 04:00:00+00:00,41.99559552044437,42.22836556489949,41.80162048339844,41.80162048339844,688700,11,1,24,1996
1996-06-12 04:00:00+00:00,41.93739057440694,42.04407681314849,41.6561268540883,41.72401809692383,1120600,12,2,24,1996
1996-06-13 04:00:00+00:00,41.82100558668888,41.87919808054791,41.48154937251121,41.72401809692383,1502000,13,3,24,1996
1996-06-14 04:00:00+00:00,41.74341344610761,41.74341344610761,41.41365599788092,41.5494384765625,1468200,14,4,24,1996
1996-06-17 04:00:00+00:00,41.56886043962935,41.7240405065995,41.41368037265919,41.52036666870117,1101000,17,0,25,1996
1996-06-18 04:00:00+00:00,41.49125294768468,41.60763794894046,41.17119419423129,41.18089294433594,718000,18,1,25,1996
1996-06-19 04:00:00+00:00,41.37486064414486,41.58823310878884,41.22937941825124,41.36516189575195,552100,19,2,25,1996
1996-06-20 04:00:00+00:00,41.40396608292693,41.53974859057767,41.08390731489306,41.33607482910156,1234400,20,3,25,1996
1996-06-21 04:00:00+00:00,41.53559855147987,41.69160079956055,41.41859686541937,41.69160079956055,573300,21,4,25,1996
1996-06-24 04:00:00+00:00,41.7891040111011,41.94510626592556,41.71110288368887,41.76960372924805,416500,24,0,26,1996
1996-06-25 04:00:00+00:00,41.88660811932184,41.91585854398616,41.67210500511674,41.72085571289063,454400,25,1,26,1996
1996-06-26 04:00:00+00:00,41.67211379825368,41.75986509076287,41.42836020795037,41.4381103515625,838200,26,2,26,1996
1996-06-27 04:00:00+00:00,41.43810183088356,41.83785763678149,41.28209956516729,41.73060607910156,1090500,27,3,26,1996
1996-06-28 04:00:00+00:00,41.90611199944067,42.12061513205763,41.78911029074051,41.876861572265625,1060800,28,4,26,1996
1996-07-01 04:00:00+00:00,41.98411378657939,42.24736763521796,41.92561293132638,42.23761749267578,471300,1,0,27,1996
1996-07-02 04:00:00+00:00,42.19860185794636,42.20835199700781,42.01334921577885,42.08160018920898,389400,2,1,27,1996
1996-07-03 04:00:00+00:00,42.06207875893236,42.1205795638822,41.84757580744963,41.99382781982422,308300,3,2,27,1996
1996-07-05 04:00:00+00:00,41.26259587042269,41.457598686445486,40.794589111968,40.92134094238281,842900,5,4,27,1996
1996-07-08 04:00:00+00:00,40.95057984858609,41.17483302394739,40.63857543069209,40.75557708740234,942000,8,0,28,1996
1996-07-09 04:00:00+00:00,40.94084122398509,41.06759305439991,40.794589111968,40.92134094238281,716300,9,1,28,1996
1996-07-10 04:00:00+00:00,40.91159841558296,41.087100982666016,40.511842568338224,41.087100982666016,1132300,10,2,28,1996
1996-07-11 04:00:00+00:00,40.91159848457793,40.98959962563527,39.85858308030376,40.258338928222656,1587400,11,3,28,1996
1996-07-12 04:00:00+00:00,40.32658296125325,40.50208549831867,39.985328028070505,40.28758239746094,1312000,12,4,28,1996
1996-07-15 04:00:00+00:00,40.38508694237307,40.38508694237307,39.09806823730469,39.09806823730469,1951300,15,0,29,1996
1996-07-16 04:00:00+00:00,39.21506455075088,39.624570446109296,37.674542372974,39.19556427001953,4141000,16,1,29,1996
1996-07-17 04:00:00+00:00,39.780575912610615,39.93657817109145,39.31256913716814,39.66357421875,1340500,17,2,29,1996
1996-07-18 04:00:00+00:00,39.780577059282365,40.27783427252339,39.51732324050771,40.2095832824707,1432500,18,3,29,1996
1996-07-19 04:00:00+00:00,40.11207509192246,40.17057593065643,39.7025692207847,39.91707229614258,1216000,19,4,29,1996
1996-07-22 04:00:00+00:00,39.64408448549706,39.78058649799016,39.32232974176332,39.62458419799805,519800,22,0,30,1996
1996-07-23 04:00:00+00:00,39.68307719511144,39.897580315085015,39.049317977007696,39.11756896972656,1479800,23,1,30,1996
1996-07-24 04:00:00+00:00,38.649556409541646,39.42956763879577,38.45455360222812,39.19556427001953,2463400,24,2,30,1996
1996-07-25 04:00:00+00:00,39.58555893079769,39.663560032139166,39.39055617744401,39.54655838012695,1989800,25,3,30,1996
1996-07-26 04:00:00+00:00,39.663561242418346,39.81956344986149,39.55630972480119,39.76106262207031,642300,26,4,30,1996
1996-07-29 04:00:00+00:00,39.70257838500099,39.76107923723822,39.27357213526129,39.32232284545898,1297900,29,0,31,1996
1996-07-30 04:00:00+00:00,39.58558539744679,39.7415877044318,39.27358078347676,39.70258712768555,1868200,30,1,31,1996
1996-07-31 04:00:00+00:00,39.73183659795782,40.10234206807375,39.63433515845363,39.99509048461914,767100,31,2,31,1996
1996-08-01 04:00:00+00:00,40.034064624521086,40.80432548797388,39.97556379944872,40.65807342529297,1168600,1,3,31,1996
1996-08-02 04:00:00+00:00,41.18458234760124,41.55508758652378,41.02858014173911,41.535587310791016,1098500,2,4,31,1996
1996-08-05 04:00:00+00:00,41.54533554311345,41.55508568053263,41.16508018376555,41.29183197021485,710200,5,0,32,1996
1996-08-06 04:00:00+00:00,41.28208859941155,41.50634179681034,41.05783540201276,41.4185905456543,640000,6,1,32,1996
1996-08-07 04:00:00+00:00,41.57461436787354,41.65261552053372,41.262609757232845,41.52586364746094,917800,7,2,32,1996
1996-08-08 04:00:00+00:00,41.53560841184456,41.53560841184456,41.3016049841722,41.45760726928711,925100,8,3,32,1996
1996-08-09 04:00:00+00:00,41.60385242190323,41.66235326899285,41.22359691582068,41.32109832763672,648800,9,4,32,1996
1996-08-12 04:00:00+00:00,41.340605538520805,41.72086110833267,41.18460325346978,41.62335968017578,764200,12,0,33,1996
1996-08-13 04:00:00+00:00,41.54533554311345,41.57458595537098,41.1845804586039,41.29183197021485,805200,13,1,33,1996
1996-08-14 04:00:00+00:00,41.30160834099264,41.47711092601103,41.184606617647056,41.4381103515625,533800,14,2,33,1996
1996-08-15 04:00:00+00:00,41.330841744300166,41.57459523418162,41.31134146510965,41.36009216308594,632600,15,3,33,1996
1996-08-16 04:00:00+00:00,41.47710195062538,41.73060562968421,41.47710195062538,41.71110534667969,475100,16,4,33,1996
1996-08-19 04:00:00+00:00,41.72085593749429,41.75985650392336,41.574603813385295,41.73060607910156,436400,19,0,34,1996
1996-08-20 04:00:00+00:00,41.74036700106235,41.75011714518781,41.60386498330602,41.70136642456055,645700,20,1,34,1996
1996-08-21 04:00:00+00:00,41.59410004993941,41.69160145652624,41.41859751808313,41.55509948730469,266400,21,2,34,1996
1996-08-22 04:00:00+00:00,41.65258712449334,42.02309234704266,41.63308684962232,41.945091247558594,584800,22,3,34,1996
1996-08-23 04:00:00+00:00,41.86710783621228,41.93535882709572,41.58435373112375,41.72085571289063,757100,23,4,34,1996
1996-08-26 04:00:00+00:00,41.62334574282366,41.672096440578194,41.44784323090733,41.51609420776367,784700,26,0,35,1996
1996-08-27 04:00:00+00:00,41.6331185611766,41.71111972007341,41.49661653310716,41.672119140625,389400,27,1,35,1996
1996-08-28 04:00:00+00:00,41.76961520373584,41.80861577815576,41.5941126188462,41.60386276245117,227600,28,2,35,1996
1996-08-29 04:00:00+00:00,41.555091068786986,41.555091068786986,40.95058247041421,41.1943359375,680200,29,3,35,1996
1996-08-30 04:00:00+00:00,41.18459110036474,41.19434124030328,40.63858326380688,40.76533508300781,1500900,30,4,35,1996
1996-09-03 04:00:00+00:00,40.22908337669228,41.08709581904538,40.17058252835002,41.028594970703125,1782000,3,1,36,1996
1996-09-04 04:00:00+00:00,41.02858443590764,41.65259332466669,40.86283207483101,41.06758499145508,930200,4,2,36,1996
1996-09-05 04:00:00+00:00,40.87258206316841,41.0383344236345,40.57032775878906,40.57032775878906,616600,5,3,36,1996
1996-09-06 04:00:00+00:00,40.71659311592861,41.29185149567952,40.64834212172088,41.145599365234375,804900,6,4,36,1996
1996-09-09 04:00:00+00:00,41.30161275751976,41.642867820436,41.23336174493652,41.63311767578125,719200,9,0,37,1996
1996-09-10 04:00:00+00:00,41.574589687300936,41.75009217660005,41.41858747459061,41.61359024047852,669900,10,1,37,1996
1996-09-11 04:00:00+00:00,41.53559834959345,41.886603406068886,41.43809694501694,41.84760284423828,713500,11,2,37,1996
1996-09-12 04:00:00+00:00,41.96459987769244,42.26685419837285,41.90609904143172,42.14010238647461,713300,12,3,37,1996
1996-09-13 04:00:00+00:00,42.62762807256652,42.82263094572557,42.510626348671096,42.78363037109375,2008800,13,4,37,1996
1996-09-16 04:00:00+00:00,42.84213859183912,43.1541432424852,42.78363771984298,42.939640045166016,1220200,16,0,38,1996
1996-09-17 04:00:00+00:00,42.97861544956768,43.046866426915,42.57885972510483,42.84211349487305,604700,17,1,38,1996
1996-09-18 04:00:00+00:00,42.7836101618146,42.90061183044308,42.56910710266239,42.734859466552734,225500,18,2,38,1996
1996-09-19 04:00:00+00:00,42.666608539928085,42.92986229463057,42.60810770554976,42.900611877441406,410000,19,3,38,1996
1996-09-20 04:00:00+00:00,43.02340589350078,43.14100973648985,42.886201410013534,43.05280685424805,948400,20,4,38,1996
1996-09-23 04:00:00+00:00,42.94501130567873,43.121417102917945,42.74900486430184,43.04301452636719,466800,23,0,39,1996
1996-09-24 04:00:00+00:00,43.00379835427201,43.43501237605596,42.84699325544148,43.033199310302734,1269800,24,1,39,1996
1996-09-25 04:00:00+00:00,43.2389972532235,43.2389972532235,42.96458838579598,43.062591552734375,1353300,25,2,39,1996
1996-09-26 04:00:00+00:00,43.121417102917945,43.395826120845605,42.89600969533451,43.04301452636719,773200,26,3,39,1996
1996-09-27 04:00:00+00:00,43.101818815375374,43.101818815375374,42.886211718072445,43.082218170166016,407600,27,4,39,1996
1996-09-30 04:00:00+00:00,43.14101774705564,43.31742354429485,43.01361356016065,43.04301452636719,578200,30,0,40,1996
1996-10-01 04:00:00+00:00,43.09199222619983,43.30759919208029,42.925386843474016,43.2781982421875,561400,1,1,40,1996
1996-10-02 04:00:00+00:00,43.43500016693376,43.650607117220886,43.37619827140091,43.57220458984375,609000,2,2,40,1996
1996-10-03 04:00:00+00:00,43.5918066582128,43.611407290703006,43.405600649555865,43.53300476074219,342200,3,3,40,1996
1996-10-04 04:00:00+00:00,43.709419348779015,44.12103271484375,43.59181552990337,44.12103271484375,754100,4,4,40,1996
1996-10-07 04:00:00+00:00,44.10144932020893,44.29745576163208,44.0622480319243,44.17005157470703,235100,7,0,41,1996
1996-10-08 04:00:00+00:00,44.189631992577176,44.3366367563582,43.915223100185926,43.99362564086914,386200,8,1,41,1996
1996-10-09 04:00:00+00:00,44.06223289239658,44.14063544202718,43.601617913316815,43.65061950683594,528800,9,2,41,1996
1996-10-10 04:00:00+00:00,43.65061129901487,43.817216685652326,43.51340686296049,43.562408447265625,1562200,10,3,41,1996
1996-10-11 04:00:00+00:00,43.72902826605903,44.1014404296875,43.72902826605903,44.1014404296875,331300,11,4,41,1996
1996-10-14 04:00:00+00:00,44.1014420652834,44.33664975629824,44.09164174482445,44.16024398803711,201600,14,0,42,1996
1996-10-15 04:00:00+00:00,44.61105707465278,44.61105707465278,43.87603306749132,44.1014404296875,776900,15,1,42,1996
1996-10-16 04:00:00+00:00,44.21901727513579,44.317020416259766,43.8662059670895,44.317020416259766,590100,16,2,42,1996
1996-10-17 04:00:00+00:00,44.4542319790403,44.552235135960586,44.24842534950771,44.43463134765625,792500,17,3,42,1996
1996-10-18 04:00:00+00:00,44.45424999255473,44.72865894312606,44.35624679592211,44.66985702514648,695800,18,4,42,1996
1996-10-21 04:00:00+00:00,44.70904519059327,44.92465215994729,44.49343822123925,44.61104202270508,879200,21,0,43,1996
1996-10-22 04:00:00+00:00,44.57186000790216,44.58166032892413,44.277850377243176,44.29745101928711,848900,22,1,43,1996
1996-10-23 04:00:00+00:00,44.19943858927903,44.46404720167604,44.023032847681016,44.4444465637207,735900,23,2,43,1996
1996-10-24 04:00:00+00:00,44.444437705749294,44.52284024194466,44.04262470774803,44.06222534179688,379300,24,3,43,1996
1996-10-25 04:00:00+00:00,44.05243882921007,44.25824555121528,43.983836588541664,44.1014404296875,568300,25,4,43,1996
1996-10-28 05:00:00+00:00,44.14063345889917,44.36604077896016,43.78782200141241,43.80742263793945,975400,28,0,44,1996
1996-10-29 05:00:00+00:00,43.94463693794017,44.268047513085584,43.71922956738428,44.16024398803711,815900,29,1,44,1996
1996-10-30 05:00:00+00:00,44.29742324275286,44.29742324275286,43.964212536944544,44.013214111328125,495400,30,2,44,1996
1996-10-31 05:00:00+00:00,44.0720196670512,44.4542319790403,44.02301808859106,44.43463134765625,726300,31,3,44,1996
1996-11-01 05:00:00+00:00,44.52284379108863,44.630647286950826,44.07202917202852,44.27783584594727,821300,1,4,44,1996
1996-11-04 05:00:00+00:00,44.33663837765012,44.57184600830078,44.23863519821234,44.57184600830078,1608400,4,0,45,1996
1996-11-05 05:00:00+00:00,44.718841422631016,45.03245153122715,44.70904110673739,44.82664489746094,764000,5,1,45,1996
1996-11-06 05:00:00+00:00,44.90505764935468,45.7086837356155,44.86585637685416,45.689083099365234,1665000,6,2,45,1996
1996-11-07 05:00:00+00:00,45.55187849179086,45.97329216974848,45.49307658323863,45.7968864440918,1446300,7,3,45,1996
1996-11-08 05:00:00+00:00,45.80668881406782,46.06149709587479,45.63028308050915,46.05169677734375,1355700,8,4,45,1996
1996-11-11 05:00:00+00:00,45.94389507747174,46.110500499041066,45.92429443964005,46.0026969909668,655900,11,0,46,1996
1996-11-12 05:00:00+00:00,46.13010622904851,46.15950718904153,45.79689534912761,45.86549758911133,719900,12,1,46,1996
1996-11-13 05:00:00+00:00,45.9144877961432,46.13989510015842,45.79688398535265,46.07129287719727,481900,13,2,46,1996
1996-11-14 05:00:00+00:00,45.90469907887992,46.37511444091797,45.885098438795,46.37511444091797,558800,14,3,46,1996
1996-11-15 05:00:00+00:00,46.49273519970889,46.72794296631787,46.23792678588249,46.43393325805664,2250900,15,4,46,1996
1996-11-18 05:00:00+00:00,46.52211669789862,46.57111829543169,46.24770775171341,46.4437141418457,1518200,18,0,47,1996
1996-11-19 05:00:00+00:00,46.50249623063473,46.7867053751423,46.4338940233398,46.77690505981445,1029300,19,1,47,1996
1996-11-20 05:00:00+00:00,46.76712473055679,47.05133399652203,46.610319618300096,46.85532760620117,730000,20,2,47,1996
1996-11-21 05:00:00+00:00,46.91411676554686,46.94351771609974,46.64950821057093,46.786712646484375,653000,21,3,47,1996
1996-11-22 05:00:00+00:00,46.85531301583651,47.19832409208714,46.85531301583651,47.149322509765625,965100,22,4,47,1996
1996-11-25 05:00:00+00:00,47.1983326002099,47.76675105760446,47.09052909966956,47.74715042114258,2058800,25,0,48,1996
1996-11-26 05:00:00+00:00,47.84514790429707,48.09995614794962,47.335531416991984,47.59033966064453,2861800,26,1,48,1996
1996-11-27 05:00:00+00:00,47.70796587365373,47.78636844698758,47.443357188651945,47.50215911865234,872000,27,2,48,1996
1996-11-29 05:00:00+00:00,47.66874658755139,47.80595103907806,47.58054372585568,47.67854690551758,1073400,29,4,48,1996
1996-12-02 05:00:00+00:00,47.619767128086345,47.74717132085546,47.28655616238251,47.69816970825195,1350600,2,0,49,1996
1996-12-03 05:00:00+00:00,47.70793877158276,48.03134920286095,46.88471221923828,46.88471221923828,1777800,3,1,49,1996
1996-12-04 05:00:00+00:00,46.96312914178946,47.080732971026,46.47311318663724,47.01213073730469,2365100,4,2,49,1996
1996-12-05 05:00:00+00:00,46.94351411583431,47.12972012172175,46.74750779384753,46.88471221923828,1697700,5,3,49,1996
1996-12-06 05:00:00+00:00,45.94388801696624,46.88471848830343,45.57147595539527,46.61030960083008,3401800,6,4,49,1996
1996-12-09 05:00:00+00:00,46.84552247624055,47.30613744619522,46.77692024667284,47.29633712768555,1864600,9,0,50,1996
1996-12-10 05:00:00+00:00,47.39433331462758,47.46293553406562,47.02192126624961,47.0709228515625,1331600,10,1,50,1996
1996-12-11 05:00:00+00:00,46.1790945650675,46.80631486476282,45.98308822141272,46.63970947265625,1847900,11,2,50,1996
1996-12-12 05:00:00+00:00,46.9043315088647,46.963133428850746,45.74789374913925,45.86549758911133,2540200,12,3,50,1996
1996-12-13 05:00:00+00:00,45.82628816960717,46.14969867208729,45.4146748028143,45.98309326171875,1678300,13,4,50,1996
1996-12-16 05:00:00+00:00,46.100711328378,46.21831518380753,45.19908177008489,45.39508819580078,1831100,16,0,51,1996
1996-12-17 05:00:00+00:00,45.25786660350245,45.96348946955965,45.08146088698815,45.75768280029297,2023200,17,1,51,1996
1996-12-18 05:00:00+00:00,46.02228568515218,46.26729359446411,45.953683470544846,46.12028884887695,1666800,18,2,51,1996
1996-12-19 05:00:00+00:00,46.53190541312071,47.119924436875394,46.34569938893173,47.0709228515625,2269300,19,3,51,1996
1996-12-20 05:00:00+00:00,47.35149751476057,47.725739799611006,47.11513396643398,47.174224853515625,1543200,20,4,51,1996
1996-12-23 05:00:00+00:00,47.33178383438794,47.40072317829987,46.84920842700446,47.05602645874024,1263700,23,0,52,1996
1996-12-24 05:00:00+00:00,47.17420751974683,47.40072250366211,47.14466208706223,47.40072250366211,633000,24,1,52,1996
1996-12-26 05:00:00+00:00,47.548466321807545,47.79467834708617,47.50907239776297,47.765132904052734,1384300,26,3,52,1996
1996-12-27 05:00:00+00:00,47.76512025019287,47.92269590462649,47.58784763895503,47.82421112060547,410400,27,4,52,1996
1996-12-30 05:00:00+00:00,47.98179534544428,47.98179534544428,47.37118957544889,47.41058349609375,694100,30,0,1,1996
1996-12-31 05:00:00+00:00,47.449974922118834,47.5090657999795,46.54391479492188,46.54391479492188,1378100,31,1,1,1996
1997-01-02 05:00:00+00:00,46.87878748393351,46.87878748393351,45.85454506831815,46.6621208190918,2031900,2,3,1,1997
1997-01-03 05:00:00+00:00,46.87876088193591,47.35148788242602,46.69163977757524,47.331790924072266,2123200,3,4,1,1997
1997-01-06 05:00:00+00:00,47.3318110449188,47.54847767891551,46.83938687674444,46.91817474365234,1374100,6,0,2,1997
1997-01-07 05:00:00+00:00,46.91816039304919,47.56816009622746,46.721190786025474,47.48937225341797,939000,7,1,2,1997
1997-01-08 05:00:00+00:00,47.74543367649222,47.76513063757988,47.07573699951172,47.07573699951172,1802200,8,2,2,1997
1997-01-09 05:00:00+00:00,47.31209367617532,47.82421459023883,47.23330584324248,47.469669342041016,1415700,9,3,2,1997
1997-01-10 05:00:00+00:00,46.799982343401226,48.060587928408665,46.799982343401226,47.9818000793457,2369500,10,4,2,1997
1997-01-13 05:00:00+00:00,48.21815226947906,48.21815226947906,47.67648593475248,47.91284942626953,1364600,13,0,3,1997
1997-01-14 05:00:00+00:00,48.336357209627295,48.77953896888427,48.21817540715877,48.51362991333008,2111200,14,1,3,1997
1997-01-15 05:00:00+00:00,48.35604903268096,48.661351989913776,48.13938241787058,48.39544296264648,1583900,15,2,3,1997
1997-01-16 05:00:00+00:00,48.55300948935866,48.720433660011615,48.21816114805274,48.592403411865234,1308400,16,3,3,1997
1997-01-17 05:00:00+00:00,48.66135567412272,49.00605258741847,48.6022647747006,48.88787078857422,1604000,17,4,3,1997
1997-01-20 05:00:00+00:00,49.006051347145366,49.22271797287632,48.828778653365504,48.94696044921875,1889900,20,0,4,1997
1997-01-21 05:00:00+00:00,48.7696620065533,49.50829784065901,48.602237884156,49.34087371826172,2785800,21,1,4,1997
1997-01-22 05:00:00+00:00,49.360608954019504,49.695457458496094,49.0848513620976,49.695457458496094,1201600,22,2,4,1997
1997-01-23 05:00:00+00:00,49.83330326448299,50.22724242072397,48.47421317545164,49.00603103637695,2601100,23,3,4,1997
1997-01-24 05:00:00+00:00,49.084826832873816,49.10452379388219,48.375736236572266,48.375736236572266,2176000,24,4,4,1997
1997-01-27 05:00:00+00:00,48.4545205592525,48.68103559438722,48.13936920602159,48.23785400390625,2108500,27,0,5,1997
1997-01-28 05:00:00+00:00,48.9272511448068,49.06512987186544,47.90300917237124,48.375736236572266,4376000,28,1,5,1997
1997-01-29 05:00:00+00:00,48.45451438042426,48.84845352172852,48.277241766837335,48.84845352172852,1122700,29,2,5,1997
1997-01-30 05:00:00+00:00,49.08479410523821,49.49843001061944,48.78933988710877,49.47873306274414,2126300,30,3,5,1997
1997-01-31 05:00:00+00:00,49.75451840780418,50.04997279264862,49.39997314599084,49.41967010498047,3208100,31,4,5,1997
1997-02-03 05:00:00+00:00,49.6166442880189,49.72497757249055,49.39012923866907,49.56740188598633,755000,3,0,6,1997
1997-02-04 05:00:00+00:00,49.6363514181562,49.92195740845908,49.43938176967145,49.87271499633789,654100,4,1,6,1997
1997-02-05 05:00:00+00:00,49.94164835775755,50.089375576327136,48.61210339063129,48.937103271484375,2255400,5,2,6,1997
1997-02-06 05:00:00+00:00,49.02571390572189,49.29162275977061,48.78935047990081,49.26207733154297,2483100,6,3,6,1997
1997-02-07 05:00:00+00:00,49.675755505684094,49.95151306995038,49.0257555327707,49.93181610107422,2321000,7,4,6,1997
1997-02-10 05:00:00+00:00,49.951473052261456,50.12874563012832,49.42950379520904,49.45904922485352,1670000,10,0,7,1997
1997-02-11 05:00:00+00:00,49.65603123462106,50.0302734375,49.2423951156496,50.0302734375,1664300,11,1,7,1997
1997-02-12 05:00:00+00:00,50.03030045432334,50.82802768597692,49.96136106393352,50.7393913269043,2675400,12,2,7,1997
1997-02-13 05:00:00+00:00,50.936325477564935,51.40905239615022,50.85753765780072,51.29087066650391,1104800,13,3,7,1997
1997-02-14 05:00:00+00:00,51.17269134521485,51.349963948027366,50.99541874240232,51.17269134521485,1112900,14,4,7,1997
1997-02-18 05:00:00+00:00,51.2711925972509,51.64543487898266,50.89695031551915,51.60604095458984,833100,18,1,8,1997
1997-02-19 05:00:00+00:00,51.46814769557986,51.684814218599904,51.15299638936889,51.261329650878906,648100,19,2,8,1997
1997-02-20 05:00:00+00:00,51.074190590085806,51.28100856200864,50.52267599829159,50.6408576965332,1193900,20,3,8,1997
1997-02-21 05:00:00+00:00,50.68029190555887,50.90680700735208,50.512867699885625,50.66059494018555,1844400,21,4,8,1997
1997-02-24 05:00:00+00:00,50.40451203711782,51.29087508583618,50.40451203711782,51.261329650878906,787300,24,0,9,1997
1997-02-25 05:00:00+00:00,51.31057250794945,51.389360335216935,50.97572424206264,51.300724029541016,1653900,25,1,9,1997
1997-02-26 05:00:00+00:00,51.251484315124486,51.33027214650823,50.18784859144397,50.79845428466797,1597800,26,2,9,1997
1997-02-27 05:00:00+00:00,50.936346245149856,50.936346245149856,50.03028594844572,50.04013442993164,1813100,27,3,9,1997
1997-02-28 05:00:00+00:00,49.951489713226806,50.34542890654879,49.83330795523022,49.89239883422852,2961200,28,4,9,1997
1997-03-03 05:00:00+00:00,49.6363478716682,50.26665070178462,49.59695394478592,50.22725677490234,1210400,3,0,10,1997
1997-03-04 05:00:00+00:00,50.365132330343926,50.50301106570271,49.85301131329702,49.95149612426758,1478700,4,1,10,1997
1997-03-05 05:00:00+00:00,50.24693946498177,50.79845428466797,50.07951532329132,50.79845428466797,1254800,5,2,10,1997
1997-03-06 05:00:00+00:00,50.81816502182792,50.99543769050872,50.34543790534581,50.50301361083984,1528500,6,3,10,1997
1997-03-07 05:00:00+00:00,50.69995615590158,51.15298606716255,50.58177443992046,50.956016540527344,1859300,7,4,10,1997
1997-03-10 05:00:00+00:00,51.01512695872884,51.48785400390625,50.76891495603228,51.48785400390625,1074900,10,0,11,1997
1997-03-11 05:00:00+00:00,51.52726388784555,51.55680933732253,51.21211242675781,51.21211242675781,624600,11,1,11,1997
1997-03-12 05:00:00+00:00,51.25149155107172,51.27118851169857,50.61134033069899,50.75906753540039,1055600,12,2,11,1997
1997-03-13 05:00:00+00:00,50.581804936356,50.71968368812955,49.833320283870975,49.97119903564453,2514100,13,3,11,1997
1997-03-14 05:00:00+00:00,50.19771132974064,50.44392337275486,49.95149928672641,50.22725677490234,1642700,14,4,11,1997
1997-03-17 05:00:00+00:00,49.9514611296044,50.44388483947825,49.439340471335576,50.36509704589844,3013500,17,0,12,1997
1997-03-18 05:00:00+00:00,50.42422075756078,50.49316012187776,49.61664534699048,49.823463439941406,1352500,18,1,12,1997
1997-03-19 05:00:00+00:00,49.69541884395444,50.10905491043206,49.2029949552906,49.65602493286133,1510000,19,2,12,1997
1997-03-20 05:00:00+00:00,49.63634600479637,49.793921706398905,49.08483104918753,49.39998245239258,1808200,20,3,12,1997
1997-03-21 05:00:00+00:00,49.78689851494899,49.82644331122774,49.56940213541585,49.628719329833984,2810600,21,4,12,1997
1997-03-24 05:00:00+00:00,49.66825078278488,50.350398335335065,49.41120967602683,50.32073974609375,2145600,24,0,13,1997
1997-03-25 05:00:00+00:00,50.20211827868507,50.59756623676845,49.68803593317668,49.82644271850586,2125800,25,1,13,1997
1997-03-26 05:00:00+00:00,50.02416147256924,50.39983699350949,49.78689272250172,50.0439338684082,1335300,26,2,13,1997
1997-03-27 05:00:00+00:00,50.22188700638808,50.22188700638808,48.18533017108967,48.71918487548828,2898500,27,3,13,1997
