Customer ID,Product
332,crackers
332,Heineken
332,chicken
332,olives
333,baguette
333,soda
333,herring
333,crackers
333,Heineken
333,turkey
333,sardines
334,olives
334,bourbon
334,Coke
334,turkey
334,ice cream
334,crackers
334,Heineken
335,soda
335,olives
335,bourbon
335,crackers
335,Heineken
335,Bordeaux
335,chicken
336,baguette
336,herring
336,avocado
336,artichoke
336,Heineken
336,corned beef
336,apples
337,sardines
337,Heineken
337,chicken
337,Coke
337,ice cream
337,corned beef
337,olives
338,corned beef
338,peppers
338,bourbon
338,crackers
338,chicken
338,baguette
338,ham
339,herring
339,corned beef
339,olives
339,ham
339,turkey
339,steak
339,chicken
340,sardines
340,Heineken
340,chicken
340,Coke
340,ice cream
340,avocado
340,ham
341,olives
341,bourbon
341,Coke
341,turkey
341,ice cream
341,peppers
341,herring
342,soda
342,olives
342,bourbon
342,crackers
342,Heineken
342,herring
342,apples
343,herring
343,corned beef
343,apples
343,olives
343,steak
343,crackers
343,ice cream
344,baguette
344,soda
344,herring
344,crackers
344,Heineken
344,peppers
344,ice cream
345,baguette
345,soda
345,herring
345,crackers
345,Heineken
345,Coke
345,olives
346,corned beef
346,peppers
346,bourbon
346,crackers
346,chicken
346,ham
346,Heineken
347,baguette
347,sardines
347,apples
347,peppers
347,avocado
347,olives
347,Heineken
348,olives
348,bourbon
348,Coke
348,turkey
348,ice cream
348,corned beef
348,sardines
349,sardines
349,Heineken
349,chicken
349,Coke
349,ice cream
349,soda
349,bourbon
350,baguette
350,soda
350,herring
350,crackers
350,Heineken
350,corned beef
350,ham
351,soda
351,olives
351,bourbon
351,crackers
351,Heineken
351,steak
351,herring
352,baguette
352,soda
352,herring
352,crackers
352,Heineken
352,corned beef
352,sardines
353,avocado
353,crackers
353,artichoke
353,Heineken
353,ham
353,bourbon
353,peppers
354,soda
354,olives
354,bourbon
354,crackers
354,Heineken
354,apples
354,sardines
355,baguette
355,herring
355,avocado
355,artichoke
355,Heineken
355,bourbon
355,bourbon
356,baguette
356,herring
356,avocado
356,artichoke
356,Heineken
356,sardines
356,corned beef
357,herring
357,corned beef
357,olives
357,ham
357,turkey
357,artichoke
357,crackers
358,baguette
358,herring
358,avocado
358,artichoke
358,Heineken
358,olives
358,corned beef
359,corned beef
359,peppers
359,bourbon
359,crackers
359,chicken
359,olives
359,ham
360,avocado
360,crackers
360,artichoke
360,Heineken
360,ham
360,baguette
360,corned beef
361,herring
361,corned beef
361,apples
361,olives
361,steak
361,crackers
361,Coke
362,baguette
362,herring
362,avocado
362,artichoke
362,Heineken
362,bourbon
362,corned beef
363,baguette
363,sardines
363,apples
363,peppers
363,avocado
363,turkey
363,turkey
364,corned beef
364,peppers
364,bourbon
364,crackers
364,chicken
364,olives
364,olives
365,corned beef
365,peppers
365,bourbon
365,crackers
365,chicken
365,olives
365,ice cream
366,sardines
366,Heineken
366,chicken
366,Coke
366,ice cream
366,Bordeaux
366,baguette
367,herring
367,corned beef
367,apples
367,olives
367,steak
367,ham
367,avocado
368,herring
368,corned beef
368,olives
368,ham
368,turkey
368,soda
368,steak
369,baguette
369,herring
369,avocado
369,artichoke
369,Heineken
369,bourbon
369,turkey
370,baguette
370,soda
370,herring
370,crackers
370,Heineken
370,ice cream
370,steak
371,soda
371,olives
371,bourbon
371,crackers
371,Heineken
371,Bordeaux
371,baguette
372,sardines
372,Heineken
372,chicken
372,Coke
372,ice cream
372,turkey
372,ham
373,olives
373,bourbon
373,Coke
373,turkey
373,ice cream
373,peppers
373,chicken
374,baguette
374,soda
374,herring
374,crackers
374,Heineken
374,olives
374,olives
375,herring
375,corned beef
375,apples
375,olives
375,steak
375,Coke
375,crackers
376,avocado
376,crackers
376,artichoke
376,Heineken
376,ham
376,soda
376,peppers
377,baguette
377,herring
377,avocado
377,artichoke
377,Heineken
377,turkey
377,bourbon
378,avocado
378,crackers
378,artichoke
378,Heineken
378,ham
378,sardines
378,turkey
379,baguette
379,herring
379,avocado
379,artichoke
379,Heineken
379,Bordeaux
379,soda
380,herring
380,corned beef
380,olives
380,ham
380,turkey
380,Heineken
380,Heineken
381,baguette
381,sardines
381,apples
381,peppers
381,avocado
381,Bordeaux
381,Coke
382,soda
382,olives
382,bourbon
382,crackers
382,Heineken
382,turkey
382,chicken
383,corned beef
383,peppers
383,bourbon
383,crackers
383,chicken
383,ham
383,avocado
384,baguette
384,sardines
384,apples
384,peppers
384,avocado
384,soda
384,steak
385,avocado
385,crackers
385,artichoke
385,Heineken
385,ham
385,apples
385,soda
386,herring
386,corned beef
386,olives
386,ham
386,turkey
386,baguette
386,ice cream
387,herring
387,corned beef
387,olives
387,ham
387,turkey
387,soda
387,avocado
388,sardines
388,Heineken
388,chicken
388,Coke
388,ice cream
388,crackers
388,peppers
389,herring
389,corned beef
389,olives
389,ham
389,turkey
389,peppers
389,avocado
390,baguette
390,soda
390,herring
390,crackers
390,Heineken
390,peppers
390,apples
391,olives
391,bourbon
391,Coke
391,turkey
391,ice cream
391,ham
391,baguette
392,baguette
392,sardines
392,apples
392,peppers
392,avocado
392,olives
392,ice cream
393,baguette
393,herring
393,avocado
393,artichoke
393,Heineken
393,peppers
393,ham
394,baguette
394,soda
394,herring
394,crackers
394,Heineken
394,bourbon
394,corned beef
395,avocado
395,crackers
395,artichoke
395,Heineken
395,ham
395,chicken
395,soda
396,baguette
396,soda
396,herring
396,crackers
396,Heineken
396,peppers
396,bourbon
397,baguette
397,sardines
397,apples
397,peppers
397,avocado
397,Bordeaux
397,Coke
398,herring
398,corned beef
398,olives
398,ham
398,turkey
398,Bordeaux
398,peppers
399,soda
399,olives
399,bourbon
399,crackers
399,Heineken
399,Coke
399,corned beef
400,avocado
400,crackers
400,artichoke
400,Heineken
400,ham
400,ice cream
400,bourbon
401,soda
401,olives
401,bourbon
401,crackers
401,Heineken
401,corned beef
401,ham
402,soda
402,olives
402,bourbon
402,crackers
402,Heineken
402,herring
402,Coke
403,herring
403,corned beef
403,olives
403,ham
403,turkey
403,Bordeaux
403,ice cream
404,baguette
404,sardines
404,apples
404,peppers
404,avocado
404,Heineken
404,corned beef
405,corned beef
405,peppers
405,bourbon
405,crackers
405,chicken
405,Heineken
405,apples
406,baguette
406,herring
406,avocado
406,artichoke
406,Heineken
406,steak
406,apples
407,soda
407,olives
407,bourbon
407,crackers
407,Heineken
407,steak
407,artichoke
408,baguette
408,herring
408,avocado
408,artichoke
408,Heineken
408,steak
408,turkey
409,corned beef
409,peppers
409,bourbon
409,crackers
409,chicken
409,ice cream
409,apples
410,baguette
410,sardines
410,apples
410,peppers
410,avocado
410,herring
410,crackers
411,baguette
411,soda
411,herring
411,crackers
411,Heineken
411,steak
411,steak
412,baguette
412,herring
412,avocado
412,artichoke
412,Heineken
412,Coke
412,turkey
413,baguette
413,herring
413,avocado
413,artichoke
413,Heineken
413,soda
413,olives
414,corned beef
414,peppers
414,bourbon
414,crackers
414,chicken
414,apples
414,steak
415,herring
415,corned beef
415,olives
415,ham
415,turkey
415,steak
415,sardines
416,avocado
416,crackers
416,artichoke
416,Heineken
416,ham
416,olives
416,ice cream
417,herring
417,corned beef
417,olives
417,ham
417,turkey
417,crackers
417,avocado
418,olives
418,bourbon
418,Coke
418,turkey
418,ice cream
418,herring
418,Heineken
419,herring
419,corned beef
419,apples
419,olives
419,steak
419,bourbon
419,chicken
420,baguette
420,soda
420,herring
420,crackers
420,Heineken
420,apples
420,Coke
421,sardines
421,Heineken
421,chicken
421,Coke
421,ice cream
421,baguette
421,turkey
422,corned beef
422,peppers
422,bourbon
422,crackers
422,chicken
422,Heineken
422,artichoke
423,baguette
423,soda
423,herring
423,crackers
423,Heineken
423,apples
423,sardines
424,herring
424,corned beef
424,olives
424,ham
424,turkey
424,artichoke
424,avocado
425,sardines
425,Heineken
425,chicken
425,Coke
425,ice cream
425,Bordeaux
425,herring
426,baguette
426,sardines
426,apples
426,peppers
426,avocado
426,soda
426,ice cream
427,baguette
427,soda
427,herring
427,crackers
427,Heineken
427,artichoke
427,apples
428,avocado
428,crackers
428,artichoke
428,Heineken
428,ham
428,herring
428,turkey
429,herring
429,corned beef
429,apples
429,olives
429,steak
429,chicken
429,soda
430,avocado
430,crackers
430,artichoke
430,Heineken
430,ham
430,Coke
430,soda
431,herring
431,corned beef
431,olives
431,ham
431,turkey
431,avocado
431,soda
432,soda
432,olives
432,bourbon
432,crackers
432,Heineken
432,chicken
432,apples
433,baguette
433,herring
433,avocado
433,artichoke
433,Heineken
433,sardines
433,peppers
434,sardines
434,Heineken
434,chicken
434,Coke
434,ice cream
434,crackers
434,baguette
435,sardines
435,Heineken
435,chicken
435,Coke
435,ice cream
435,corned beef
435,bourbon
436,olives
436,bourbon
436,Coke
436,turkey
436,ice cream
436,peppers
436,apples
437,avocado
437,crackers
437,artichoke
437,Heineken
437,ham
437,ice cream
437,bourbon
438,baguette
438,soda
438,herring
438,crackers
438,Heineken
438,avocado
438,peppers
439,sardines
439,Heineken
439,chicken
439,Coke
439,ice cream
439,peppers
439,peppers
440,avocado
440,crackers
440,artichoke
440,Heineken
440,ham
440,corned beef
440,chicken
441,corned beef
441,peppers
441,bourbon
441,crackers
441,chicken
441,baguette
441,steak
442,baguette
442,soda
442,herring
442,crackers
442,Heineken
442,bourbon
442,peppers
443,baguette
443,herring
443,avocado
443,artichoke
443,Heineken
443,turkey
443,apples
444,olives
444,bourbon
444,Coke
444,turkey
444,ice cream
444,steak
444,chicken
445,baguette
445,herring
445,avocado
445,artichoke
445,Heineken
445,ham
445,bourbon
446,baguette
446,soda
446,herring
446,crackers
446,Heineken
446,ham
446,apples
447,avocado
447,crackers
447,artichoke
447,Heineken
447,ham
447,Bordeaux
447,soda
448,herring
448,corned beef
448,apples
448,olives
448,steak
448,soda
448,Coke
449,baguette
449,soda
449,herring
449,crackers
449,Heineken
449,avocado
449,bourbon
450,sardines
450,Heineken
450,chicken
450,Coke
450,ice cream
450,artichoke
450,baguette
451,soda
451,olives
451,bourbon
451,crackers
451,Heineken
451,corned beef
451,artichoke
452,baguette
452,soda
452,herring
452,crackers
452,Heineken
452,corned beef
452,olives
453,avocado
453,crackers
453,artichoke
453,Heineken
453,ham
453,Coke
453,ice cream
454,olives
454,bourbon
454,Coke
454,turkey
454,ice cream
454,Bordeaux
454,apples
455,sardines
455,Heineken
455,chicken
455,Coke
455,ice cream
455,ham
455,peppers
456,baguette
456,herring
456,avocado
456,artichoke
456,Heineken
456,sardines
456,apples
457,avocado
457,crackers
457,artichoke
457,Heineken
457,ham
457,steak
457,steak
458,sardines
458,Heineken
458,chicken
458,Coke
458,ice cream
458,turkey
458,bourbon
459,olives
459,bourbon
459,Coke
459,turkey
459,ice cream
459,artichoke
459,Heineken
460,soda
460,olives
460,bourbon
460,crackers
460,Heineken
460,chicken
460,baguette
461,sardines
461,Heineken
461,chicken
461,Coke
461,ice cream
461,apples
461,crackers
462,baguette
462,sardines
462,apples
462,peppers
462,avocado
462,Heineken
462,corned beef
463,baguette
463,soda
463,herring
463,crackers
463,Heineken
463,ham
463,sardines
464,baguette
464,sardines
464,apples
464,peppers
464,avocado
464,herring
464,soda
465,avocado
465,crackers
465,artichoke
465,Heineken
465,ham
465,turkey
465,ice cream
466,corned beef
466,peppers
466,bourbon
466,crackers
466,chicken
466,soda
466,ham
467,olives
467,bourbon
467,Coke
467,turkey
467,ice cream
467,crackers
467,baguette
468,baguette
468,soda
468,herring
468,crackers
468,Heineken
468,corned beef
468,ice cream
469,corned beef
469,peppers
469,bourbon
469,crackers
469,chicken
469,artichoke
469,artichoke
470,baguette
470,soda
470,herring
470,crackers
470,Heineken
470,corned beef
470,ham
471,soda
471,olives
471,bourbon
471,crackers
471,Heineken
471,ice cream
471,turkey
472,baguette
472,sardines
472,apples
472,peppers
472,avocado
472,corned beef
472,olives
473,soda
473,olives
473,bourbon
473,crackers
473,Heineken
473,artichoke
473,ham
474,herring
474,corned beef
474,apples
474,olives
474,steak
474,peppers
474,bourbon
475,soda
475,olives
475,bourbon
475,crackers
475,Heineken
475,peppers
475,artichoke
476,herring
476,corned beef
476,olives
476,ham
476,turkey
476,Bordeaux
476,baguette
477,avocado
477,crackers
477,artichoke
477,Heineken
477,ham
477,sardines
477,ice cream
478,baguette
478,soda
478,herring
478,crackers
478,Heineken
478,steak
478,steak
479,avocado
479,crackers
479,artichoke
479,Heineken
479,ham
479,herring
479,peppers
480,olives
480,bourbon
480,Coke
480,turkey
480,ice cream
480,chicken
480,chicken
481,herring
481,corned beef
481,apples
481,olives
481,steak
481,chicken
481,ice cream
482,herring
482,corned beef
482,olives
482,ham
482,turkey
482,avocado
482,apples
483,baguette
483,soda
483,herring
483,crackers
483,Heineken
483,steak
483,ham
484,herring
484,corned beef
484,olives
484,ham
484,turkey
484,Coke
484,ice cream
485,baguette
485,sardines
485,apples
485,peppers
485,avocado
485,bourbon
485,crackers
486,baguette
486,soda
486,herring
486,crackers
486,Heineken
486,steak
486,avocado
487,herring
487,corned beef
487,apples
487,olives
487,steak
487,chicken
487,turkey
488,baguette
488,soda
488,herring
488,crackers
488,Heineken
488,corned beef
488,turkey
489,sardines
489,Heineken
489,chicken
489,Coke
489,ice cream
489,ham
489,corned beef
490,herring
490,corned beef
490,olives
490,ham
490,turkey
490,Bordeaux
490,peppers
491,corned beef
491,peppers
491,bourbon
491,crackers
491,chicken
491,ice cream
491,herring
492,herring
492,corned beef
492,apples
492,olives
492,steak
492,avocado
492,peppers
493,herring
493,corned beef
493,apples
493,olives
493,steak
493,artichoke
493,ice cream
494,sardines
494,Heineken
494,chicken
494,Coke
494,ice cream
494,olives
494,bourbon
495,avocado
495,crackers
495,artichoke
495,Heineken
495,ham
495,bourbon
495,soda
496,corned beef
496,peppers
496,bourbon
496,crackers
496,chicken
496,olives
496,artichoke
497,baguette
497,herring
497,avocado
497,artichoke
497,Heineken
497,olives
497,apples
498,sardines
498,Heineken
498,chicken
498,Coke
498,ice cream
498,avocado
498,peppers
499,herring
499,corned beef
499,olives
499,ham
499,turkey
499,steak
499,apples
500,sardines
500,Heineken
500,chicken
500,Coke
500,ice cream
500,herring
500,herring
501,sardines
501,Heineken
501,chicken
501,Coke
501,ice cream
501,apples
501,corned beef
502,herring
502,corned beef
502,apples
502,olives
502,steak
502,turkey
502,ice cream
503,baguette
503,herring
503,avocado
503,artichoke
503,Heineken
503,apples
503,peppers
504,sardines
504,Heineken
504,chicken
504,Coke
504,ice cream
504,baguette
504,herring
505,soda
505,olives
505,bourbon
505,crackers
505,Heineken
505,chicken
505,ice cream
506,baguette
506,sardines
506,apples
506,peppers
506,avocado
506,turkey
506,ham
507,baguette
507,soda
507,herring
507,crackers
507,Heineken
507,artichoke
507,turkey
508,baguette
508,herring
508,avocado
508,artichoke
508,Heineken
508,crackers
508,chicken
509,avocado
509,crackers
509,artichoke
509,Heineken
509,ham
509,ice cream
509,corned beef
510,olives
510,bourbon
510,Coke
510,turkey
510,ice cream
510,Heineken
510,steak
511,baguette
511,sardines
511,apples
511,peppers
511,avocado
511,steak
511,Heineken
512,avocado
512,crackers
512,artichoke
512,Heineken
512,ham
512,Coke
512,apples
513,corned beef
513,peppers
513,bourbon
513,crackers
513,chicken
513,Heineken
513,avocado
514,soda
514,olives
514,bourbon
514,crackers
514,Heineken
514,herring
514,steak
515,olives
515,bourbon
515,Coke
515,turkey
515,ice cream
515,baguette
515,chicken
516,baguette
516,soda
516,herring
516,crackers
516,Heineken
516,sardines
516,olives
517,olives
517,bourbon
517,Coke
517,turkey
517,ice cream
517,herring
517,Heineken
518,soda
518,olives
518,bourbon
518,crackers
518,Heineken
518,peppers
518,ham
519,corned beef
519,peppers
519,bourbon
519,crackers
519,chicken
519,soda
519,sardines
520,sardines
520,Heineken
520,chicken
520,Coke
520,ice cream
520,soda
520,baguette
521,corned beef
521,peppers
521,bourbon
521,crackers
521,chicken
521,artichoke
521,Coke
522,sardines
522,Heineken
522,chicken
522,Coke
522,ice cream
522,artichoke
522,bourbon
523,olives
523,bourbon
523,Coke
523,turkey
523,ice cream
523,avocado
523,sardines
524,baguette
524,sardines
524,apples
524,peppers
524,avocado
524,crackers
524,crackers
525,avocado
525,crackers
525,artichoke
525,Heineken
525,ham
525,peppers
525,Coke
526,herring
526,corned beef
526,apples
526,olives
526,steak
526,Bordeaux
526,avocado
527,baguette
527,herring
527,avocado
527,artichoke
527,Heineken
527,peppers
527,ham
528,baguette
528,sardines
528,apples
528,peppers
528,avocado
528,Heineken
528,ham
529,baguette
529,herring
529,avocado
529,artichoke
529,Heineken
529,bourbon
529,chicken
530,baguette
530,soda
530,herring
530,crackers
530,Heineken
530,sardines
530,artichoke
531,sardines
531,Heineken
531,chicken
531,Coke
531,ice cream
531,artichoke
531,turkey
532,corned beef
532,peppers
532,bourbon
532,crackers
532,chicken
532,herring
532,artichoke
533,soda
533,olives
533,bourbon
533,crackers
533,Heineken
533,ice cream
533,ice cream
534,baguette
534,sardines
534,apples
534,peppers
534,avocado
534,corned beef
534,crackers
535,olives
535,bourbon
535,Coke
535,turkey
535,ice cream
535,artichoke
535,crackers
536,avocado
536,crackers
536,artichoke
536,Heineken
536,ham
536,peppers
536,steak
537,herring
537,corned beef
537,olives
537,ham
537,turkey
537,bourbon
537,sardines
538,avocado
538,crackers
538,artichoke
538,Heineken
538,ham
538,peppers
538,ice cream
539,olives
539,bourbon
539,Coke
539,turkey
539,ice cream
539,steak
539,ham
540,baguette
540,herring
540,avocado
540,artichoke
540,Heineken
540,Coke
540,ice cream
541,soda
541,olives
541,bourbon
541,crackers
541,Heineken
541,turkey
541,herring
542,herring
542,corned beef
542,apples
542,olives
542,steak
542,ham
542,baguette
543,herring
543,corned beef
543,olives
543,ham
543,turkey
543,Heineken
543,soda
544,herring
544,corned beef
544,olives
544,ham
544,turkey
544,peppers
544,baguette
545,herring
545,corned beef
545,olives
545,ham
545,turkey
545,Coke
545,bourbon
546,herring
546,corned beef
546,apples
546,olives
546,steak
546,sardines
546,turkey
547,soda
547,olives
547,bourbon
547,crackers
547,Heineken
547,apples
547,artichoke
548,herring
548,corned beef
548,olives
548,ham
548,turkey
548,Heineken
548,crackers
549,avocado
549,crackers
549,artichoke
549,Heineken
549,ham
549,olives
549,Coke
550,herring
550,corned beef
550,apples
550,olives
550,steak
550,soda
550,Coke
551,baguette
551,herring
551,avocado
551,artichoke
551,Heineken
551,ham
551,ice cream
552,baguette
552,herring
552,avocado
552,artichoke
552,Heineken
552,ice cream
552,steak
553,baguette
553,soda
553,herring
553,crackers
553,Heineken
553,peppers
553,Coke
554,corned beef
554,peppers
554,bourbon
554,crackers
554,chicken
554,Heineken
554,sardines
555,sardines
555,Heineken
555,chicken
555,Coke
555,ice cream
555,olives
555,ham
556,herring
556,corned beef
556,apples
556,olives
556,steak
556,avocado
556,ham
557,herring
557,corned beef
557,apples
557,olives
557,steak
557,Bordeaux
557,artichoke
558,herring
558,corned beef
558,olives
558,ham
558,turkey
558,bourbon
558,crackers
559,baguette
559,soda
559,herring
559,crackers
559,Heineken
559,sardines
559,avocado
560,sardines
560,Heineken
560,chicken
560,Coke
560,ice cream
560,Bordeaux
560,steak
561,avocado
561,crackers
561,artichoke
561,Heineken
561,ham
561,Bordeaux
561,ice cream
562,sardines
562,Heineken
562,chicken
562,Coke
562,ice cream
562,soda
562,ham
563,herring
563,corned beef
563,olives
563,ham
563,turkey
563,baguette
563,artichoke
564,baguette
564,herring
564,avocado
564,artichoke
564,Heineken
564,peppers
564,peppers
565,baguette
565,sardines
565,apples
565,peppers
565,avocado
565,corned beef
565,olives
566,baguette
566,sardines
566,apples
566,peppers
566,avocado
566,soda
566,olives
567,baguette
567,soda
567,herring
567,crackers
567,Heineken
567,chicken
567,olives
568,baguette
568,soda
568,herring
568,crackers
568,Heineken
568,bourbon
568,sardines
569,sardines
569,Heineken
569,chicken
569,Coke
569,ice cream
569,bourbon
569,soda
570,baguette
570,soda
570,herring
570,crackers
570,Heineken
570,olives
570,avocado
571,sardines
571,Heineken
571,chicken
571,Coke
571,ice cream
571,avocado
571,olives
572,avocado
572,crackers
572,artichoke
572,Heineken
572,ham
572,bourbon
572,ice cream
573,baguette
573,soda
573,herring
573,crackers
573,Heineken
573,chicken
573,steak
574,herring
574,corned beef
574,olives
574,ham
574,turkey
574,artichoke
574,steak
575,baguette
575,soda
575,herring
575,crackers
575,Heineken
575,apples
575,steak
576,baguette
576,sardines
576,apples
576,peppers
576,avocado
576,turkey
576,corned beef
577,olives
577,bourbon
577,Coke
577,turkey
577,ice cream
577,Bordeaux
577,corned beef
578,sardines
578,Heineken
578,chicken
578,Coke
578,ice cream
578,artichoke
578,steak
579,soda
579,olives
579,bourbon
579,crackers
579,Heineken
579,Bordeaux
579,chicken
580,corned beef
580,peppers
580,bourbon
580,crackers
580,chicken
580,Coke
580,soda
581,herring
581,corned beef
581,olives
581,ham
581,turkey
581,soda
581,crackers
582,herring
582,corned beef
582,apples
582,olives
582,steak
582,baguette
582,peppers
583,baguette
583,sardines
583,apples
583,peppers
583,avocado
583,herring
583,ice cream
584,corned beef
584,peppers
584,bourbon
584,crackers
584,chicken
584,Bordeaux
584,ice cream
585,corned beef
585,peppers
585,bourbon
585,crackers
585,chicken
585,steak
585,baguette
586,corned beef
586,peppers
586,bourbon
586,crackers
586,chicken
586,baguette
586,ham
587,baguette
587,sardines
587,apples
587,peppers
587,avocado
587,artichoke
587,crackers
588,corned beef
588,peppers
588,bourbon
588,crackers
588,chicken
588,apples
588,baguette
589,baguette
589,sardines
589,apples
589,peppers
589,avocado
589,bourbon
589,bourbon
590,herring
590,corned beef
590,olives
590,ham
590,turkey
590,bourbon
590,peppers
591,olives
591,bourbon
591,Coke
591,turkey
591,ice cream
591,peppers
591,soda
592,herring
592,corned beef
592,apples
592,olives
592,steak
592,bourbon
592,avocado
593,avocado
593,crackers
593,artichoke
593,Heineken
593,ham
593,turkey
593,herring
594,corned beef
594,peppers
594,bourbon
594,crackers
594,chicken
594,ham
594,steak
595,sardines
595,Heineken
595,chicken
595,Coke
595,ice cream
595,crackers
595,baguette
596,sardines
596,Heineken
596,chicken
596,Coke
596,ice cream
596,olives
596,peppers
597,baguette
597,soda
597,herring
597,crackers
597,Heineken
597,artichoke
597,peppers
598,baguette
598,sardines
598,apples
598,peppers
598,avocado
598,steak
598,olives
599,baguette
599,soda
599,herring
599,crackers
599,Heineken
599,chicken
599,chicken
600,soda
600,olives
600,bourbon
600,crackers
600,Heineken
600,steak
600,herring
601,olives
601,bourbon
601,Coke
601,turkey
601,ice cream
601,corned beef
601,apples
602,herring
602,corned beef
602,apples
602,olives
602,steak
602,artichoke
602,sardines
603,olives
603,bourbon
603,Coke
603,turkey
603,ice cream
603,ham
603,apples
604,corned beef
604,peppers
604,bourbon
604,crackers
604,chicken
604,baguette
604,steak
605,sardines
605,Heineken
605,chicken
605,Coke
605,ice cream
605,Bordeaux
605,bourbon
606,herring
606,corned beef
606,apples
606,olives
606,steak
606,bourbon
606,Coke
607,sardines
607,Heineken
607,chicken
607,Coke
607,ice cream
607,peppers
607,bourbon
608,corned beef
608,peppers
608,bourbon
608,crackers
608,chicken
608,ham
608,steak
609,herring
609,corned beef
609,olives
609,ham
609,turkey
609,Coke
609,crackers
610,sardines
610,Heineken
610,chicken
610,Coke
610,ice cream
610,avocado
610,olives
611,sardines
611,Heineken
611,chicken
611,Coke
611,ice cream
611,corned beef
611,turkey
612,baguette
612,herring
612,avocado
612,artichoke
612,Heineken
612,chicken
612,apples
613,avocado
613,crackers
613,artichoke
613,Heineken
613,ham
613,baguette
613,Coke
614,soda
614,olives
614,bourbon
614,crackers
614,Heineken
614,herring
614,peppers
615,olives
615,bourbon
615,Coke
615,turkey
615,ice cream
615,sardines
615,steak
616,soda
616,olives
616,bourbon
616,crackers
616,Heineken
616,peppers
616,chicken
617,soda
617,olives
617,bourbon
617,crackers
617,Heineken
617,herring
617,Coke
618,soda
618,olives
618,bourbon
618,crackers
618,Heineken
618,corned beef
618,steak
619,herring
619,corned beef
619,apples
619,olives
619,steak
619,avocado
619,peppers
620,olives
620,bourbon
620,Coke
620,turkey
620,ice cream
620,peppers
620,peppers
621,olives
621,bourbon
621,Coke
621,turkey
621,ice cream
621,herring
621,artichoke
622,corned beef
622,peppers
622,bourbon
622,crackers
622,chicken
622,turkey
622,apples
623,corned beef
623,peppers
623,bourbon
623,crackers
623,chicken
623,baguette
623,Coke
624,soda
624,olives
624,bourbon
624,crackers
624,Heineken
624,herring
624,Coke
625,corned beef
625,peppers
625,bourbon
625,crackers
625,chicken
625,soda
625,artichoke
626,olives
626,bourbon
626,Coke
626,turkey
626,ice cream
626,Bordeaux
626,crackers
627,baguette
627,soda
627,herring
627,crackers
627,Heineken
627,apples
627,olives
628,baguette
628,herring
628,avocado
628,artichoke
628,Heineken
628,ice cream
628,sardines
629,baguette
629,herring
629,avocado
629,artichoke
629,Heineken
629,chicken
629,turkey
630,baguette
630,soda
630,herring
630,crackers
630,Heineken
630,peppers
630,chicken
631,soda
631,olives
631,bourbon
631,crackers
631,Heineken
631,peppers
631,turkey
632,olives
632,bourbon
632,Coke
632,turkey
632,ice cream
632,sardines
632,apples
633,corned beef
633,peppers
633,bourbon
633,crackers
633,chicken
633,Bordeaux
633,ice cream
634,baguette
634,sardines
634,apples
634,peppers
634,avocado
634,ice cream
634,ice cream
635,baguette
635,herring
635,avocado
635,artichoke
635,Heineken
635,apples
635,soda
636,herring
636,corned beef
636,olives
636,ham
636,turkey
636,baguette
636,bourbon
637,baguette
637,soda
637,herring
637,crackers
637,Heineken
637,Coke
637,ice cream
638,baguette
638,herring
638,avocado
638,artichoke
638,Heineken
638,olives
638,corned beef
639,avocado
639,crackers
639,artichoke
639,Heineken
639,ham
639,sardines
639,sardines
640,herring
640,corned beef
640,apples
640,olives
640,steak
640,sardines
640,chicken
641,baguette
641,sardines
641,apples
641,peppers
641,avocado
641,Bordeaux
641,artichoke
642,avocado
642,crackers
642,artichoke
642,Heineken
642,ham
642,sardines
642,steak
643,baguette
643,soda
643,herring
643,crackers
643,Heineken
643,turkey
643,artichoke
644,sardines
644,Heineken
644,chicken
644,Coke
644,ice cream
644,baguette
644,artichoke
645,soda
645,olives
645,bourbon
645,crackers
645,Heineken
645,steak
645,chicken
646,baguette
646,sardines
646,apples
646,peppers
646,avocado
646,steak
646,bourbon
647,soda
647,olives
647,bourbon
647,crackers
647,Heineken
647,ham
647,turkey
648,soda
648,olives
648,bourbon
648,crackers
648,Heineken
648,steak
648,baguette
649,avocado
649,crackers
649,artichoke
649,Heineken
649,ham
649,bourbon
649,apples
650,olives
650,bourbon
650,Coke
650,turkey
650,ice cream
650,soda
650,sardines
651,baguette
651,soda
651,herring
651,crackers
651,Heineken
651,corned beef
651,avocado
652,olives
652,bourbon
652,Coke
652,turkey
652,ice cream
652,steak
652,artichoke
653,herring
653,corned beef
653,olives
653,ham
653,turkey
653,ice cream
653,ice cream
654,olives
654,bourbon
654,Coke
654,turkey
654,ice cream
654,chicken
654,crackers
655,baguette
655,herring
655,avocado
655,artichoke
655,Heineken
655,Coke
655,ham
656,soda
656,olives
656,bourbon
656,crackers
656,Heineken
656,apples
656,artichoke
657,baguette
657,sardines
657,apples
657,peppers
657,avocado
657,steak
657,Coke
658,avocado
658,crackers
658,artichoke
658,Heineken
658,ham
658,herring
658,chicken
659,olives
659,bourbon
659,Coke
659,turkey
659,ice cream
659,Bordeaux
659,apples
660,herring
660,corned beef
660,apples
660,olives
660,steak
660,chicken
660,artichoke
661,sardines
661,Heineken
661,chicken
661,Coke
661,ice cream
661,crackers
661,apples
662,herring
662,corned beef
662,apples
662,olives
662,steak
662,crackers
662,peppers
663,baguette
663,soda
663,herring
663,crackers
663,Heineken
663,olives
663,apples
664,herring
